,test,fname,workload,bpk,Z,ZD,N,fpr_monkey,fpr_binarysearch,fpr_scan,t_monkey,t_binarysearch,t_scan,zeroes,n_file
3173,test3,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.0,3,32,2.00109e-06,2.00109e-06,2.00109e-06,20.7683,0.000314142,0.000297405,0.0,1163.0
3174,test3,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.0,3,32,2.57368e-07,2.57368e-07,2.57368e-07,21.0134,0.000303903,0.000288448,0.0,1163.0
3175,test3,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.0,3,32,3.31009e-08,3.3101e-08,3.31009e-08,20.5829,0.000303643,0.00028561900000000003,0.0,1163.0
3176,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.25,0,32,0.230356,0.230356,0.230356,18.4038,0.00046999300000000004,0.000562229,898.0,1176.0
3177,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.25,0,32,0.136068,0.136068,0.136068,24.9752,0.00042964800000000003,0.000371224,15.0,1176.0
3178,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.25,0,32,0.0841568,0.0841568,0.0841568,28.912,0.000434343,0.00036839,3.0,1176.0
3179,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.25,0,32,0.052051,0.052051,0.052051,30.266,0.000433409,0.000366502,1.0,1176.0
3180,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.25,0,32,0.032193599999999996,0.032193599999999996,0.032193599999999996,33.3436,0.000420041,0.000358368,1.0,1176.0
3181,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.25,0,32,0.0199118,0.0199118,0.0199118,31.8346,0.00041254,0.00035332800000000003,0.0,1176.0
3182,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.25,0,32,0.0123155,0.0123155,0.0123155,31.695999999999998,0.00041419,0.000353843,0.0,1176.0
3183,test3,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.25,0,32,0.00761716,0.00761716,0.00761716,31.3562,0.000419389,0.00035471699999999994,0.0,1176.0
3184,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.25,3,32,0.187196,0.187196,0.187196,18.5981,0.000468651,0.000551885,846.0,1166.0
3185,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.25,3,32,0.09861260000000001,0.09861260000000001,0.09861260000000001,24.359,0.00046348699999999995,0.000475667,403.0,1166.0
3186,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.25,3,32,0.060307000000000006,0.060307000000000006,0.060307000000000006,27.0666,0.000465513,0.00040764800000000004,35.0,1166.0
3187,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.25,3,32,0.0372896,0.0372896,0.0372896,26.9084,0.00043989400000000003,0.000372253,3.0,1166.0
3188,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.25,3,32,0.0230637,0.0230637,0.0230637,27.5801,0.00042131,0.000353675,0.0,1166.0
3189,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.25,3,32,0.0142649,0.0142649,0.0142649,28.094,0.000412975,0.00035136,0.0,1166.0
3190,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.25,3,32,0.0088229,0.0088229,0.0088229,30.8943,0.000417757,0.00035674199999999995,0.0,1166.0
3191,test3,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.25,3,32,0.00545699,0.00545699,0.00545699,30.249000000000002,0.000438852,0.000360588,0.0,1166.0
3192,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.5,0,32,0.32548699999999997,0.32548699999999997,0.32548699999999997,20.8903,0.00046652099999999996,0.000526375,648.0,1163.0
3193,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.5,0,32,0.199716,0.199716,0.199716,29.3655,0.000466327,0.000392505,2.0,1163.0
3194,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.5,0,32,0.123525,0.123525,0.123525,29.1963,0.00041943199999999996,0.000357936,1.0,1163.0
3195,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.5,0,32,0.0764004,0.0764004,0.0764004,29.201,0.00041471300000000004,0.00035476800000000004,0.0,1163.0
3196,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.5,0,32,0.0472539,0.0472539,0.0472539,32.1799,0.00044429,0.000375367,0.0,1163.0
3197,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.5,0,32,0.0292267,0.0292267,0.0292267,30.6602,0.000446525,0.00037307,0.0,1163.0
3198,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.5,0,32,0.0180768,0.0180768,0.0180768,33.083,0.00045655800000000003,0.000374649,0.0,1163.0
3199,test3,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.5,0,32,0.011180500000000001,0.011180500000000001,0.011180500000000001,35.8119,0.00045206900000000004,0.00037393800000000004,0.0,1163.0
3200,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.5,3,32,0.219304,0.219304,0.219304,21.5724,0.000523166,0.000601804,793.0,1181.0
3201,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.5,3,32,0.124944,0.124944,0.124944,27.7167,0.000498258,0.000477955,251.0,1181.0
3202,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.5,3,32,0.07700089999999998,0.07700089999999998,0.07700089999999998,28.3846,0.000482063,0.000412553,16.0,1181.0
3203,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.5,3,32,0.047624,0.047624,0.047624,31.8524,0.00045913400000000004,0.000390151,1.0,1181.0
3204,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.5,3,32,0.0294553,0.0294553,0.0294553,30.232,0.000455166,0.00038231800000000003,1.0,1181.0
3205,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.5,3,32,0.018218099999999997,0.018218099999999997,0.018218099999999997,30.3175,0.00044837699999999997,0.00037523699999999994,0.0,1181.0
3206,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.5,3,32,0.0112679,0.0112679,0.0112679,32.0242,0.000458809,0.000381317,0.0,1181.0
3207,test3,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.5,3,32,0.00696918,0.00696918,0.00696918,31.141,0.00045924400000000004,0.00038185199999999996,0.0,1181.0
3208,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.75,0,32,0.367555,0.367555,0.367555,26.2076,0.000509999,0.000526588,458.0,1177.0
3209,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.75,0,32,0.226856,0.226856,0.226856,32.8948,0.000471791,0.000398725,2.0,1177.0
3210,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.75,0,32,0.140311,0.140311,0.140311,30.8946,0.000476333,0.000399266,2.0,1177.0
3211,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.75,0,32,0.0867825,0.0867825,0.0867825,32.1511,0.00047086,0.000391168,1.0,1177.0
3212,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.75,0,32,0.05367519999999999,0.05367519999999999,0.05367519999999999,35.2767,0.000472266,0.000393642,1.0,1177.0
3213,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.75,0,32,0.0331983,0.0331983,0.0331983,33.7765,0.00044917599999999997,0.000376896,0.0,1177.0
3214,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.75,0,32,0.020533199999999998,0.020533199999999998,0.020533199999999998,34.7315,0.00045117400000000004,0.00037361199999999995,0.0,1177.0
3215,test3,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.75,0,32,0.0126999,0.0126999,0.0126999,37.9488,0.000459685,0.000383935,0.0,1177.0
3216,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.75,3,32,0.251305,0.251305,0.251305,23.3634,0.0005610459999999999,0.000623209,715.0,1161.0
3217,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.75,3,32,0.147894,0.147894,0.147894,26.0151,0.000498521,0.000457522,159.0,1161.0
3218,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.75,3,32,0.0913347,0.0913347,0.0913347,29.0188,0.0004924080000000001,0.000419783,6.0,1161.0
3219,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.75,3,32,0.05649019999999999,0.05649019999999999,0.05649019999999999,31.553,0.000508318,0.000428137,1.0,1161.0
3220,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.75,3,32,0.0349394,0.0349394,0.0349394,34.1516,0.00046931699999999997,0.00039239,0.0,1161.0
3221,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.75,3,32,0.0216101,0.0216101,0.0216101,33.5252,0.000475354,0.00039687800000000003,0.0,1161.0
3222,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.75,3,32,0.0133659,0.0133659,0.0133659,35.7945,0.00052079,0.000430629,0.0,1161.0
3223,test3,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.75,3,32,0.00826687,0.00826687,0.00826687,34.2133,0.00050917,0.000423452,0.0,1161.0
3224,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,1.0,0,32,0.31799099999999997,0.31799099999999997,0.31799099999999997,27.475,0.0005184990000000001,0.00051588,334.0,1176.0
3225,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,1.0,0,32,0.196495,0.196495,0.196495,30.57,0.000488921,0.000405792,0.0,1176.0
3226,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,1.0,0,32,0.12153299999999999,0.12153299999999999,0.12153299999999999,35.5348,0.000485116,0.00040779699999999994,0.0,1176.0
3227,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,1.0,0,32,0.0751683,0.0751683,0.0751683,32.7157,0.000470488,0.000392053,0.0,1176.0
3228,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,1.0,0,32,0.0464918,0.0464918,0.0464918,34.5271,0.00045559800000000004,0.000381828,0.0,1176.0
3229,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,1.0,0,32,0.0287553,0.0287553,0.0287553,33.5669,0.000464966,0.000385386,0.0,1176.0
3230,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,1.0,0,32,0.017785299999999997,0.017785299999999997,0.017785299999999997,34.4351,0.000460493,0.00038109300000000005,0.0,1176.0
3231,test3,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,1.0,0,32,0.011000200000000002,0.011000200000000002,0.011000200000000002,33.396,0.000454985,0.00038412,0.0,1176.0
3232,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,1.0,3,32,0.251754,0.251754,0.251754,25.3462,0.0005187169999999999,0.000571097,638.0,1185.0
3233,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,1.0,3,32,0.150653,0.150653,0.150653,33.4891,0.00048741,0.000431291,98.0,1185.0
3234,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,1.0,3,32,0.0931299,0.0931299,0.0931299,31.595,0.000488713,0.00041720699999999995,5.0,1185.0
3235,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,1.0,3,32,0.0576007,0.0576007,0.0576007,31.9387,0.00047441800000000005,0.000399351,1.0,1185.0
3236,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,1.0,3,32,0.0356262,0.0356262,0.0356262,32.285,0.00046521,0.000392184,0.0,1185.0
3237,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,1.0,3,32,0.022034900000000003,0.022034900000000003,0.022034900000000003,33.1523,0.00047059099999999997,0.000394572,0.0,1185.0
3238,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,1.0,3,32,0.0136286,0.0136286,0.0136286,34.041,0.000461407,0.00038584400000000004,0.0,1185.0
3239,test3,Z1.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,1.0,3,32,0.00842933,0.00842933,0.00842933,36.4655,0.000505509,0.00043423,0.0,1185.0
3240,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.0,0,32,0.0757521,0.0757521,0.0757521,20.0056,0.00034280199999999996,0.000323581,1.0,1168.0
3241,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.0,0,32,0.010468799999999999,0.010468799999999999,0.010468799999999999,21.4617,0.00032962199999999996,0.000307604,0.0,1168.0
3242,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.0,0,32,0.00144691,0.00144691,0.00144691,21.5833,0.000332637,0.00030663,0.0,1168.0
3243,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.0,0,32,0.00019998,0.00019998,0.00019998,21.313000000000002,0.000322054,0.000304476,0.0,1168.0
3244,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.0,0,32,2.76395e-05,2.76395e-05,2.76395e-05,23.095,0.00034505,0.000317052,0.0,1168.0
3245,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.0,0,32,3.8201e-06,3.82011e-06,3.8201e-06,24.1467,0.000361683,0.000329404,0.0,1168.0
3246,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.0,0,32,5.27983e-07,5.27983e-07,5.27983e-07,22.4567,0.00034682699999999996,0.000325973,0.0,1168.0
3247,test4,Z0.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.0,0,32,7.29734e-08,7.29734e-08,7.29734e-08,21.4335,0.00033328300000000003,0.00030823,0.0,1168.0
3248,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.0,3,32,0.0741927,0.0741927,0.0741927,19.2343,0.000326768,0.00030266799999999997,1.0,1160.0
3249,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.0,3,32,0.010047799999999999,0.010047799999999999,0.010047799999999999,20.9146,0.000343581,0.000317574,0.0,1160.0
3250,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.0,3,32,0.00136076,0.00136076,0.00136076,20.4627,0.000329976,0.000303115,0.0,1160.0
3251,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.0,3,32,0.00018428599999999998,0.00018428599999999998,0.00018428599999999998,19.5964,0.000320488,0.000313243,0.0,1160.0
3252,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.0,3,32,2.4957600000000003e-05,2.4957600000000003e-05,2.4957600000000003e-05,21.6982,0.00033282099999999996,0.000307784,0.0,1160.0
3253,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.0,3,32,3.3799800000000005e-06,3.3799800000000005e-06,3.3799800000000005e-06,22.0781,0.00032851800000000003,0.00030794,0.0,1160.0
3254,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.0,3,32,4.57746e-07,4.57746e-07,4.57746e-07,23.8548,0.000338686,0.000305605,0.0,1160.0
3255,test4,Z0.0_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.0,3,32,6.1992e-08,6.1992e-08,6.1992e-08,21.9355,0.000328612,0.000300958,0.0,1160.0
3256,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.25,0,32,0.203833,0.203833,0.203833,20.8179,0.0005539669999999999,0.000630945,894.0,1175.0
3257,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.25,0,32,0.119396,0.119396,0.119396,26.9733,0.00047066,0.000399628,16.0,1175.0
3258,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.25,0,32,0.07384589999999999,0.07384589999999999,0.07384589999999999,28.996,0.00048410099999999996,0.000405243,2.0,1175.0
3259,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.25,0,32,0.04567380000000001,0.04567380000000001,0.04567380000000001,29.485,0.000457125,0.00037829599999999997,1.0,1175.0
3260,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.25,0,32,0.028249400000000004,0.028249400000000004,0.028249400000000004,31.4837,0.000466404,0.000382896,1.0,1175.0
3261,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.25,0,32,0.0174723,0.0174723,0.0174723,32.4337,0.00045734,0.000382555,0.0,1175.0
3262,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.25,0,32,0.0108067,0.0108067,0.0108067,33.0492,0.000454554,0.000372865,0.0,1175.0
3263,test4,Z0.25_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.25,0,32,0.00668397,0.00668397,0.00668397,32.580999999999996,0.00044322,0.00036759900000000003,0.0,1175.0
3264,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.25,3,32,0.14041199999999998,0.14041199999999998,0.14041199999999998,22.7018,0.0005165,0.000602886,856.0,1184.0
3265,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.25,3,32,0.0722985,0.0722984,0.0722985,25.5312,0.000536054,0.000560696,453.0,1184.0
3266,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.25,3,32,0.044040800000000005,0.044040800000000005,0.044040800000000005,28.8674,0.000480775,0.000422264,60.0,1184.0
3267,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.25,3,32,0.027227499999999998,0.027227499999999998,0.027227499999999998,29.4786,0.000457412,0.00038813199999999996,10.0,1184.0
3268,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.25,3,32,0.01684,0.01684,0.01684,38.3274,0.000529579,0.00043915199999999995,1.0,1184.0
3269,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.25,3,32,0.0104156,0.0104156,0.0104156,35.489000000000004,0.00047243400000000004,0.00038403900000000003,0.0,1184.0
3270,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.25,3,32,0.00644207,0.00644207,0.00644207,29.4512,0.000432401,0.00036679,0.0,1184.0
3271,test4,Z0.25_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.25,3,32,0.00398444,0.00398444,0.00398444,34.8615,0.00042688400000000004,0.00036278300000000004,0.0,1184.0
3272,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.5,0,32,0.30249000000000004,0.30249000000000004,0.30249000000000004,21.7965,0.000479316,0.0005378609999999999,677.0,1182.0
3273,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.5,0,32,0.185415,0.185415,0.185415,25.2514,0.00043375300000000005,0.000368565,1.0,1182.0
3274,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.5,0,32,0.11467999999999999,0.114679,0.11467999999999999,29.2679,0.000431745,0.000366587,0.0,1182.0
3275,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.5,0,32,0.07092960000000001,0.07092960000000001,0.07092960000000001,28.8569,0.000442259,0.000370654,0.0,1182.0
3276,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.5,0,32,0.043870099999999995,0.043870099999999995,0.043870099999999995,33.0359,0.00044212099999999996,0.00036941,0.0,1182.0
3277,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.5,0,32,0.027133799999999996,0.027133799999999996,0.027133799999999996,34.1166,0.000456459,0.000380432,0.0,1182.0
3278,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.5,0,32,0.016782299999999997,0.016782299999999997,0.016782299999999997,36.0562,0.00044033900000000004,0.00037032199999999997,0.0,1182.0
3279,test4,Z0.5_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.5,0,32,0.0103799,0.0103799,0.0103799,33.1496,0.00043893199999999995,0.000371505,0.0,1182.0
3280,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.5,3,32,0.256367,0.256367,0.256367,22.549,0.0004976059999999999,0.000570876,782.0,1185.0
3281,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.5,3,32,0.1474,0.1474,0.1474,28.0258,0.00046971400000000004,0.00045589599999999996,251.0,1185.0
3282,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.5,3,32,0.09086439999999998,0.09086439999999998,0.09086439999999998,29.3612,0.000459188,0.00039476400000000003,24.0,1185.0
3283,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.5,3,32,0.0561976,0.0561976,0.0561976,29.4521,0.00045128599999999996,0.00039676699999999996,5.0,1185.0
3284,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.5,3,32,0.03475809999999999,0.03475809999999999,0.03475809999999999,30.8364,0.000456271,0.000381116,2.0,1185.0
3285,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.5,3,32,0.021498,0.021498,0.021498,36.2834,0.0005626019999999999,0.000471345,0.0,1185.0
3286,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.5,3,32,0.013296500000000001,0.013296500000000001,0.013296500000000001,36.6394,0.00046818,0.000396511,0.0,1185.0
3287,test4,Z0.5_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.5,3,32,0.00822395,0.00822395,0.00822395,29.2825,0.00042772599999999996,0.00035995300000000004,0.0,1185.0
3288,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.75,0,32,0.34947399999999995,0.34947399999999995,0.34947399999999995,23.6645,0.00050929,0.000536212,490.0,1177.0
3289,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.75,0,32,0.215596,0.215596,0.215596,26.8873,0.000426349,0.000357239,0.0,1177.0
3290,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.75,0,32,0.133347,0.133347,0.133347,27.893,0.000426127,0.0003608,0.0,1177.0
3291,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.75,0,32,0.08247539999999999,0.08247539999999999,0.08247539999999999,29.2617,0.00041918,0.000357899,0.0,1177.0
3292,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.75,0,32,0.0510113,0.0510113,0.0510113,32.6744,0.00041705,0.000354873,0.0,1177.0
3293,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.75,0,32,0.0315507,0.0315507,0.0315507,29.2041,0.00044105800000000003,0.000358652,0.0,1177.0
3294,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.75,0,32,0.0195142,0.0195142,0.0195142,30.7272,0.000428147,0.00036191099999999997,0.0,1177.0
3295,test4,Z0.75_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.75,0,32,0.0120696,0.0120696,0.0120696,29.5326,0.00043256800000000004,0.00036085800000000003,0.0,1177.0
3296,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,0.75,3,32,0.263748,0.263748,0.263748,24.1117,0.0004930630000000001,0.000544946,719.0,1173.0
3297,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,0.75,3,32,0.15524100000000002,0.15524100000000002,0.15524100000000002,26.7075,0.000469206,0.00043216699999999996,165.0,1173.0
3298,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,0.75,3,32,0.0958798,0.0958798,0.0958798,27.9291,0.000434917,0.00037023199999999996,7.0,1173.0
3299,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,4,0.75,3,32,0.0593002,0.0593002,0.0593002,29.5114,0.000435404,0.000373335,1.0,1173.0
3300,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,5,0.75,3,32,0.0366773,0.0366773,0.0366773,30.9611,0.00042669,0.00035806,0.0,1173.0
3301,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,6,0.75,3,32,0.022685,0.022685,0.022685,29.5434,0.000423674,0.000356459,0.0,1173.0
3302,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,7,0.75,3,32,0.014030700000000002,0.014030700000000002,0.014030700000000002,29.5295,0.000421182,0.00035475199999999995,0.0,1173.0
3303,test4,Z0.75_ZD3_query_stats.txt,N32M_bpk6_E128_ED_Q4M,8,0.75,3,32,0.00867804,0.00867804,0.00867804,30.9752,0.00044554800000000004,0.00036916300000000004,0.0,1173.0
3304,test4,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,1,1.0,0,32,0.336194,0.336194,0.336194,25.6673,0.000500894,0.000494577,375.0,1181.0
3305,test4,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,2,1.0,0,32,0.207691,0.207691,0.207691,29.3505,0.00045295599999999996,0.000377648,0.0,1181.0
3306,test4,Z1.0_ZD0_query_stats.txt,N32M_bpk6_E128_ED_Q4M,3,1.0,0,32,0.128458,0.128458,0.128458,31.6566,0.00046043300000000006,0.000388229,0.0,1181.0
